time,uniswap_min_price,uniswap_max_price,uniswap_volume,out_of_band_value
2025-07-10 01:00:00.000 UTC,1.0001318424589587,1.0003579324264091,780401.5414292017,
2025-07-10 00:00:00.000 UTC,1.0001222496089364,1.0003314664156926,286424.96268072125,
2025-07-09 23:00:00.000 UTC,1.0000785092168663,1.0003278949086334,3261517.747072366,
2025-07-09 22:00:00.000 UTC,1.0000680328,1.0002958231655703,1393255.7115428955,
2025-07-09 21:00:00.000 UTC,1.0000246636363637,1.0002526469502653,933437.9279808729,
2025-07-09 20:00:00.000 UTC,0.9999983724031108,1.0002248132385994,1397542.9332836592,
2025-07-09 19:00:00.000 UTC,0.9999917981795887,1.000211583020141,1479592.2949884958,
2025-07-09 18:00:00.000 UTC,0.9999724370394434,1.0002508340332936,3930724.6034585554,
2025-07-09 17:00:00.000 UTC,1.0000337286545802,1.0002572238020817,782802.7782578891,
2025-07-09 16:00:00.000 UTC,1.000036196998545,1.0002575828600007,934117.8730156395,
2025-07-09 15:00:00.000 UTC,1.0000382480930374,1.0002456864575433,640340.0770195199,
2025-07-09 14:00:00.000 UTC,1.000037543888345,1.0002533755625937,512994.2198357917,
2025-07-09 13:00:00.000 UTC,1.000040415459206,1.0002849513445782,1457116.333988672,
2025-07-09 12:00:00.000 UTC,1.0000837785142167,1.000289652266811,243128.31495459465,
2025-07-09 11:00:00.000 UTC,1.0000808344532826,1.0002847097229335,220637.137869208,
2025-07-09 10:00:00.000 UTC,1.0000718133329383,1.0002816613568155,319689.1298775134,
2025-07-09 09:00:00.000 UTC,1.0000708241670409,1.0002736672189243,94994.69898442886,
2025-07-09 08:00:00.000 UTC,1.0000676680122733,1.000285598920633,356383.8921759745,
2025-07-09 07:00:00.000 UTC,1.0000585353699973,1.000261970426836,121739.67122794551,
2025-07-09 06:00:00.000 UTC,1.000058361729201,1.0002592130261203,22360.102436912814,
2025-07-09 05:00:00.000 UTC,1.00005575741806,1.000259234030702,98350.99905930474,
2025-07-09 04:00:00.000 UTC,1.0000396455686167,1.0002602263969653,18910.536599385756,
2025-07-09 03:00:00.000 UTC,1.000057,1.0002585643652993,77195.80302000973,
2025-07-09 02:00:00.000 UTC,1.000049097877532,1.0002575661887996,410619.6231833806,
2025-07-09 01:00:00.000 UTC,1.0000509593514366,1.0002533638412041,119915.88457914852,
2025-07-09 00:00:00.000 UTC,1.0000459733124922,1.0002518679574646,145081.9038083781,
2025-07-08 23:00:00.000 UTC,1.000044947976592,1.0002471128771886,54306.90870123154,
2025-07-08 22:00:00.000 UTC,1.0000423106866023,1.0002447596926478,245521.6322941942,
2025-07-08 21:00:00.000 UTC,1.000007952226761,1.0002350272448264,995575.4951286771,
2025-07-08 20:00:00.000 UTC,1.0000072833400333,1.0002114100124755,168651.9541719121,
2025-07-08 19:00:00.000 UTC,0.9999981464464841,1.0002060181475207,372431.343963498,
2025-07-08 18:00:00.000 UTC,0.9999919627909368,1.000199190591827,288677.08386034117,
2025-07-08 17:00:00.000 UTC,0.999985009257597,1.0001932960530655,533501.0447694773,
2025-07-08 16:00:00.000 UTC,0.9999859315206377,1.0001923588515766,232876.91862264936,
2025-07-08 15:00:00.000 UTC,0.9999861734456232,1.0001935607513448,316624.83551236254,
2025-07-08 14:00:00.000 UTC,0.9999870985,1.0001925730133536,251987.71054036578,
2025-07-08 13:00:00.000 UTC,0.9999865503782295,1.0001921992927212,373087.304812964,
2025-07-08 12:00:00.000 UTC,0.9999881912442397,1.0001890100318982,71240.06690807635,
2025-07-08 11:00:00.000 UTC,0.9999576209682972,1.0001887033803754,972474.6870026927,
2025-07-08 10:00:00.000 UTC,0.9999583453341014,1.000167152727378,347656.3088696381,
2025-07-08 09:00:00.000 UTC,0.9998999999999999,1.0001825675977447,652580.7012179911,
2025-07-08 08:00:00.000 UTC,0.9999704996244123,1.0001766920845818,230613.50719952927,
2025-07-08 07:00:00.000 UTC,0.9999653225806452,1.000170974330316,225545.42790708365,
2025-07-08 06:00:00.000 UTC,0.999959458673792,1.0001653842484646,464404.40020049096,
2025-07-08 05:00:00.000 UTC,0.9999543562821646,1.0001584049053442,167972.13818936574,
2025-07-08 04:00:00.000 UTC,0.999953538021233,1.0002000400080016,93730.37726874114,
2025-07-08 03:00:00.000 UTC,0.999945564516129,1.0001542375006358,263011.7832042506,
2025-07-08 02:00:00.000 UTC,0.9999431459767657,1.0001472679178522,194401.7859994416,
2025-07-08 01:00:00.000 UTC,0.9999450261144913,1.000147218685808,67293.39998799552,
2025-07-08 00:00:00.000 UTC,0.9999445145018915,1.0002307447752463,3407233.9701206516,
2025-07-07 23:00:00.000 UTC,0.9999958158138574,1.0001990314469686,53738.47405590648,
2025-07-07 22:00:00.000 UTC,0.999993810974792,1.0001960137667696,55017.3735043218,
2025-07-07 21:00:00.000 UTC,0.9999926024952915,1.0001951220988194,108356.37445574126,
2025-07-07 20:00:00.000 UTC,0.9999743489294348,1.000192243096399,507497.3863528061,
2025-07-07 19:00:00.000 UTC,0.9999723343653251,1.0001749862631557,120001.32592164578,
2025-07-07 18:00:00.000 UTC,0.9999598198852782,1.000171341410542,377727.6216078589,
2025-07-07 17:00:00.000 UTC,0.9999467045780152,1.0001593365841024,576347.8297946955,
2025-07-07 16:00:00.000 UTC,0.9999407683809131,1.000252392662623,2549637.261627192,
2025-07-07 15:00:00.000 UTC,1.0000482675133855,1.00026972552946,967785.0467322716,
2025-07-07 14:00:00.000 UTC,1.0000582927123638,1.0002668059927546,412323.7833456195,
2025-07-07 13:00:00.000 UTC,1.000056288803091,1.0002593473285,213664.60278325225,
2025-07-07 12:00:00.000 UTC,1,1.0002687369540526,493061.55665874557,
2025-07-07 11:00:00.000 UTC,1.0000664596666453,1.0002686371465352,110808.86749959378,
2025-07-07 10:00:00.000 UTC,1.0000651172690997,1.000305468251975,964456.105433853,
2025-07-07 09:00:00.000 UTC,1.0001030586927655,1.0003110547249552,387389.85455849295,
2025-07-07 08:00:00.000 UTC,1.0001018226249871,1.000311529504757,98383.43438599352,
2025-07-07 07:00:00.000 UTC,1.0000997576885744,1.0204081632653061,294461.4877629841,0.00010204081632653062
2025-07-07 06:00:00.000 UTC,1.0000993178913509,1.0003009340548803,294043.3736860329,
2025-07-07 05:00:00.000 UTC,1.0001077059692913,1.000357021673247,1494703.211242418,
2025-07-07 04:00:00.000 UTC,1.0001529921386125,1.0003559830100055,175383.84182355087,
2025-07-07 03:00:00.000 UTC,1.0001541701398275,1.0003728651979922,652150.8530757983,
2025-07-07 02:00:00.000 UTC,1.0001725318389025,1.0003748148753675,98193.47769664397,
2025-07-07 01:00:00.000 UTC,1.000172812105927,1.0003738054862843,47564.457464983316,
2025-07-07 00:00:00.000 UTC,1.000171475186641,1.000373430844661,64847.95443079277,
2025-07-06 23:00:00.000 UTC,1.0001706002094437,1.0003716341932642,74082.17093903087,
2025-07-06 22:00:00.000 UTC,1.0001702191454374,1.0003774364044908,240160.23465702526,
2025-07-06 21:00:00.000 UTC,1.000176682514001,1.0003791931930457,241840.6953384246,
2025-07-06 20:00:00.000 UTC,1.000177,1.0003780920541137,42367.00881917484,
2025-07-06 19:00:00.000 UTC,1.000177930338213,1.0003892883130767,446902.24634029024,
2025-07-06 18:00:00.000 UTC,1.0001862,1.000388176538254,124354.25115615009,
2025-07-06 17:00:00.000 UTC,1.0001861428837346,1.0004363793063478,1507621.1858113182,
2025-07-06 16:00:00.000 UTC,1.000233741453331,1.0004409046654132,262996.6788646794,
2025-07-06 15:00:00.000 UTC,1.000234722957717,1.0004413382429467,387115.3136757004,
2025-07-06 14:00:00.000 UTC,1.000234968730556,1.0004378865083314,192680.07842640794,
2025-07-06 13:00:00.000 UTC,1.0002346384523115,1.000438078328586,300021.0118881956,
2025-07-06 12:00:00.000 UTC,1.000234106334579,1.0004376258093992,137930.90145630742,
2025-07-06 11:00:00.000 UTC,1.0002320453784013,1.0004344922239101,78308.81683344599,
2025-07-06 10:00:00.000 UTC,1.0002319690553154,1.0004333893926987,39909.84353787538,
2025-07-06 09:00:00.000 UTC,1.0002284678924829,1.0004329758718042,166237.90909906547,
2025-07-06 08:00:00.000 UTC,1.000215094891712,1.000430179567935,477537.38343855547,
2025-07-06 07:00:00.000 UTC,1.0002141162113571,1.0004427875154212,1170184.5014531023,
2025-07-06 06:00:00.000 UTC,1.0002167338709678,1.0004427812091712,1045138.448192991,
2025-07-06 05:00:00.000 UTC,1.0002178447493086,1.0004222081486172,11976.958957114859,
2025-07-06 04:00:00.000 UTC,1.0002179368624542,1.0004187421978208,14670.234094319349,
2025-07-06 03:00:00.000 UTC,1.0002177692545642,1.0004187003377765,21289.607906987978,
2025-07-06 02:00:00.000 UTC,1.000217950528209,1.000491378540159,21171.69891775262,
2025-07-06 01:00:00.000 UTC,1.0002089128833278,1.000419177984867,111205.4446504143,
2025-07-06 00:00:00.000 UTC,1.0002168765006703,1.0004173897216997,26573.360860121684,
2025-07-05 23:00:00.000 UTC,1.0002148969019937,1.0004174091651024,230184.03194520835,
2025-07-05 22:00:00.000 UTC,1.0002174902455512,1.0004207476645506,190686.56455175896,
2025-07-05 21:00:00.000 UTC,1.0002179705967367,1.0004188000079137,28265.48692698561,
2025-07-05 20:00:00.000 UTC,1.000218621684209,1.0004193427432757,32780.675096011175,
2025-07-05 19:00:00.000 UTC,1.000219019630306,1.0004211670554974,142846.01704660917,
2025-07-05 18:00:00.000 UTC,1.0002191435857148,1.000419944342305,36131.36962994496,
2025-07-05 17:00:00.000 UTC,1.000218814497985,1.0004193641448804,34527.453172128466,
2025-07-05 16:00:00.000 UTC,1.000219204852237,1.0004294796274664,588987.0769294926,
2025-07-05 15:00:00.000 UTC,1.0002196180225484,1.0004311407375144,331123.5522055786,
2025-07-05 14:00:00.000 UTC,1.0002016129032258,1.0004198804330653,6323.617849881796,
2025-07-05 13:00:00.000 UTC,1.000218528566806,1.0004196755377155,139904.15348528101,
2025-07-05 12:00:00.000 UTC,1.000212737341468,1.0004169553281326,210299.6048710459,
2025-07-05 11:00:00.000 UTC,1.0002120187240289,1.000413259333413,66640.41919918824,
2025-07-05 10:00:00.000 UTC,1.0002113413010836,1.000419693768271,27409.85401564162,
2025-07-05 09:00:00.000 UTC,1.000210035455928,1.0004115910597506,58862.77493756343,
2025-07-05 08:00:00.000 UTC,1.0002066267204335,1.0004108618748035,109028.91087860311,
2025-07-05 07:00:00.000 UTC,1.000205740661484,1.0004069522626424,31655.10097035149,
2025-07-05 06:00:00.000 UTC,1.0001976492733229,1.0004060260132912,315028.31227233,
2025-07-05 05:00:00.000 UTC,1.0001875999999998,1.0003938768534042,195588.9261714582,
2025-07-05 04:00:00.000 UTC,1.0001866130008847,1.0003887590999168,178592.49276347103,
2025-07-05 03:00:00.000 UTC,1.0001828460001099,1.0003890781756235,114986.66373803533,
2025-07-05 02:00:00.000 UTC,1.000183383923432,1.0003843476663734,27434.24555177288,
2025-07-05 01:00:00.000 UTC,1.0001819168077901,1.0003844865289304,73349.12731279588,
2025-07-05 00:00:00.000 UTC,1.0001833928647668,1.0003867580622599,94455.44907437118,
2025-07-04 23:00:00.000 UTC,1.0001842645842443,1.0003864891714063,58304.32633161709,
2025-07-04 22:00:00.000 UTC,1.0001718474314918,1.0003835366217213,379408.22148317687,
2025-07-04 21:00:00.000 UTC,1.0001709778240067,1.0003724835849115,47512.64125868954,
